Gene	CNA	Freq	chromosome	start	end	strand	Cancer_type
OR2C3	HOMDEL	8.3	1	247524677.00	247536440.00	3	Diffuse_Large B-Cell_Lymphoma
OR2C3	AMP	6.8	1	247524677.00	247536440.00	3	Liver_Hepatocellular_Carcinoma
OR2F1	AMP	7	7	143954844.00	143997312.00	77	Serous_Ovarian_Cancer
OR2F2	AMP	7.3	7	143935233.00	143936186.00	77	Serous_Ovarian_Cancer
OR2G2	AMP	9.6	1	247588360.00	247589313.00	77	Breast_Invasive_Ductal_Carcinoma
OR2G2	HOMDEL	8.3	1	247588360.00	247589313.00	77	Diffuse_Large B-Cell_Lymphoma
OR2G2	AMP	6.8	1	247588360.00	247589313.00	77	Liver_Hepatocellular_Carcinoma
OR2G3	AMP	9.6	1	247605586.00	247606515.00	77	Breast_Invasive_Ductal_Carcinoma
OR2G3	HOMDEL	8.3	1	247605586.00	247606515.00	77	Diffuse_Large B-Cell_Lymphoma
OR2G3	AMP	6.8	1	247605586.00	247606515.00	77	Liver_Hepatocellular_Carcinoma
OR2G6	AMP	9.6	1	248508073.00	248527337.00	77	Breast_Invasive_Ductal_Carcinoma
OR2G6	HOMDEL	8.3	1	248508073.00	248527337.00	77	Diffuse_Large B-Cell_Lymphoma
OR2G6	AMP	6.8	1	248508073.00	248527337.00	77	Liver_Hepatocellular_Carcinoma
OR2L13	AMP	9.6	1	248095184.00	248101163.00	77	Breast_Invasive_Ductal_Carcinoma
OR2L13	HOMDEL	8.3	1	248095184.00	248101163.00	77	Diffuse_Large B-Cell_Lymphoma
OR2L13	AMP	6.8	1	248095184.00	248101163.00	77	Liver_Hepatocellular_Carcinoma
OR2L1P	AMP	9.6	1	247990267.00	247991204.00	77	Breast_Invasive_Ductal_Carcinoma
OR2L1P	HOMDEL	8.3	1	247990267.00	247991204.00	77	Diffuse_Large B-Cell_Lymphoma
OR2L1P	AMP	6.8	1	247990267.00	247991204.00	77	Liver_Hepatocellular_Carcinoma
OR2L2	AMP	9.6	1	248030070.00	248042305.00	77	Breast_Invasive_Ductal_Carcinoma
OR2L2	HOMDEL	8.3	1	248030070.00	248042305.00	77	Diffuse_Large B-Cell_Lymphoma
OR2L2	AMP	6.8	1	248030070.00	248042305.00	77	Liver_Hepatocellular_Carcinoma
OR2L3	AMP	9.6	1	248046836.00	248063407.00	77	Breast_Invasive_Ductal_Carcinoma
OR2L3	HOMDEL	8.3	1	248046836.00	248063407.00	77	Diffuse_Large B-Cell_Lymphoma
OR2L3	AMP	6.8	1	248046836.00	248063407.00	77	Liver_Hepatocellular_Carcinoma
OR2L5	AMP	9.6	1	248013660.00	248024276.00	77	Breast_Invasive_Ductal_Carcinoma
OR2L5	HOMDEL	8.3	1	248013660.00	248024276.00	77	Diffuse_Large B-Cell_Lymphoma
OR2L5	AMP	6.8	1	248013660.00	248024276.00	77	Liver_Hepatocellular_Carcinoma
OR2L8	AMP	9.6	1	247948858.00	247949796.00	77	Breast_Invasive_Ductal_Carcinoma
OR2L8	HOMDEL	8.3	1	247948858.00	247949796.00	77	Diffuse_Large B-Cell_Lymphoma
OR2L8	AMP	6.8	1	247948858.00	247949796.00	77	Liver_Hepatocellular_Carcinoma
OR2M1P	AMP	9.6	1	248121932.00	248122882.00	77	Breast_Invasive_Ductal_Carcinoma
OR2M1P	HOMDEL	8.3	1	248121932.00	248122882.00	77	Diffuse_Large B-Cell_Lymphoma
OR2M1P	AMP	6.8	1	248121932.00	248122882.00	77	Liver_Hepatocellular_Carcinoma
OR2M2	AMP	9.6	1	248174821.00	248181067.00	77	Breast_Invasive_Ductal_Carcinoma
OR2M2	HOMDEL	8.3	1	248174821.00	248181067.00	77	Diffuse_Large B-Cell_Lymphoma
OR2M2	AMP	6.8	1	248174821.00	248181067.00	77	Liver_Hepatocellular_Carcinoma
OR2M3	AMP	9.6	1	248197265.00	248212925.00	77	Breast_Invasive_Ductal_Carcinoma
OR2M3	HOMDEL	8.3	1	248197265.00	248212925.00	77	Diffuse_Large B-Cell_Lymphoma
OR2M3	AMP	6.8	1	248197265.00	248212925.00	77	Liver_Hepatocellular_Carcinoma
OR2M4	AMP	9.6	1	248231417.00	248244679.00	77	Breast_Invasive_Ductal_Carcinoma
OR2M4	HOMDEL	8.3	1	248231417.00	248244679.00	77	Diffuse_Large B-Cell_Lymphoma
OR2M4	AMP	6.8	1	248231417.00	248244679.00	77	Liver_Hepatocellular_Carcinoma
OR2M5	AMP	9.6	1	248145148.00	248146086.00	77	Breast_Invasive_Ductal_Carcinoma
OR2M5	HOMDEL	8.3	1	248145148.00	248146086.00	77	Diffuse_Large B-Cell_Lymphoma
OR2M5	AMP	6.8	1	248145148.00	248146086.00	77	Liver_Hepatocellular_Carcinoma
OR2M7	AMP	9.6	1	248323630.00	248324568.00	3	Breast_Invasive_Ductal_Carcinoma
OR2M7	HOMDEL	8.3	1	248323630.00	248324568.00	3	Diffuse_Large B-Cell_Lymphoma
OR2M7	AMP	6.8	1	248323630.00	248324568.00	3	Liver_Hepatocellular_Carcinoma
OR2T1	AMP	9.6	1	248403048.00	248408020.00	77	Breast_Invasive_Ductal_Carcinoma
OR2T1	HOMDEL	8.3	1	248403048.00	248408020.00	77	Diffuse_Large B-Cell_Lymphoma
OR2T1	AMP	6.8	1	248403048.00	248408020.00	77	Liver_Hepatocellular_Carcinoma
OR2T10	AMP	9.6	1	248590487.00	248597700.00	3	Breast_Invasive_Ductal_Carcinoma
OR2T10	HOMDEL	8.3	1	248590487.00	248597700.00	3	Diffuse_Large B-Cell_Lymphoma
OR2T10	AMP	6.8	1	248590487.00	248597700.00	3	Liver_Hepatocellular_Carcinoma
OR2T11	AMP	9.6	1	248623557.00	248635091.00	3	Breast_Invasive_Ductal_Carcinoma
OR2T11	HOMDEL	8.3	1	248623557.00	248635091.00	3	Diffuse_Large B-Cell_Lymphoma
OR2T11	AMP	6.8	1	248623557.00	248635091.00	3	Liver_Hepatocellular_Carcinoma
OR2T12	AMP	9.6	1	248290139.00	248303424.00	3	Breast_Invasive_Ductal_Carcinoma
OR2T12	HOMDEL	8.3	1	248290139.00	248303424.00	3	Diffuse_Large B-Cell_Lymphoma
OR2T12	AMP	6.8	1	248290139.00	248303424.00	3	Liver_Hepatocellular_Carcinoma
OR2T2	AMP	9.6	1	248445512.00	248455725.00	77	Breast_Invasive_Ductal_Carcinoma
OR2T2	HOMDEL	8.3	1	248445512.00	248455725.00	77	Diffuse_Large B-Cell_Lymphoma
OR2T2	AMP	6.8	1	248445512.00	248455725.00	77	Liver_Hepatocellular_Carcinoma
OR2T27	AMP	9.6	1	248649838.00	248655528.00	3	Breast_Invasive_Ductal_Carcinoma
OR2T27	HOMDEL	8.3	1	248649838.00	248655528.00	3	Diffuse_Large B-Cell_Lymphoma
OR2T27	AMP	6.8	1	248649838.00	248655528.00	3	Liver_Hepatocellular_Carcinoma
OR2T29	AMP	9.6	1	248556912.00	248562772.00	3	Breast_Invasive_Ductal_Carcinoma
OR2T29	HOMDEL	8.3	1	248556912.00	248562772.00	3	Diffuse_Large B-Cell_Lymphoma
OR2T29	AMP	6.8	1	248556912.00	248562772.00	3	Liver_Hepatocellular_Carcinoma
OR2T3	AMP	9.6	1	248473351.00	248474307.00	77	Breast_Invasive_Ductal_Carcinoma
OR2T3	HOMDEL	8.3	1	248473351.00	248474307.00	77	Diffuse_Large B-Cell_Lymphoma
OR2T3	AMP	6.8	1	248473351.00	248474307.00	77	Liver_Hepatocellular_Carcinoma
OR2T33	AMP	9.6	1	248269917.00	248277976.00	3	Breast_Invasive_Ductal_Carcinoma
OR2T33	HOMDEL	8.3	1	248269917.00	248277976.00	3	Diffuse_Large B-Cell_Lymphoma
OR2T33	AMP	6.8	1	248269917.00	248277976.00	3	Liver_Hepatocellular_Carcinoma
OR2T34	AMP	9.6	1	248573801.00	248574757.00	3	Breast_Invasive_Ductal_Carcinoma
OR2T34	HOMDEL	8.3	1	248573801.00	248574757.00	3	Diffuse_Large B-Cell_Lymphoma
OR2T34	AMP	6.8	1	248573801.00	248574757.00	3	Liver_Hepatocellular_Carcinoma
OR2T35	AMP	9.6	1	248636356.00	248645278.00	3	Breast_Invasive_Ductal_Carcinoma
OR2T35	HOMDEL	8.3	1	248636356.00	248645278.00	3	Diffuse_Large B-Cell_Lymphoma
OR2T35	AMP	6.8	1	248636356.00	248645278.00	3	Liver_Hepatocellular_Carcinoma
OR2T4	AMP	9.6	1	248361665.00	248362627.00	77	Breast_Invasive_Ductal_Carcinoma
OR2T4	HOMDEL	8.3	1	248361665.00	248362627.00	77	Diffuse_Large B-Cell_Lymphoma
OR2T4	AMP	6.8	1	248361665.00	248362627.00	77	Liver_Hepatocellular_Carcinoma
OR2T5	AMP	9.6	1	248488589.00	248491113.00	77	Breast_Invasive_Ductal_Carcinoma
OR2T5	HOMDEL	8.3	1	248488589.00	248491113.00	77	Diffuse_Large B-Cell_Lymphoma
OR2T5	AMP	6.8	1	248488589.00	248491113.00	77	Liver_Hepatocellular_Carcinoma
OR2T6	AMP	9.6	1	248375746.00	248391811.00	77	Breast_Invasive_Ductal_Carcinoma
OR2T6	HOMDEL	8.3	1	248375746.00	248391811.00	77	Diffuse_Large B-Cell_Lymphoma
OR2T6	AMP	6.8	1	248375746.00	248391811.00	77	Liver_Hepatocellular_Carcinoma
OR2T8	AMP	9.6	1	247920252.00	247923152.00	77	Breast_Invasive_Ductal_Carcinoma
OR2T8	HOMDEL	8.3	1	247920252.00	247923152.00	77	Diffuse_Large B-Cell_Lymphoma
OR2T8	AMP	6.8	1	247920252.00	247923152.00	77	Liver_Hepatocellular_Carcinoma
OR2V1	AMP	6.7	5	181123122.00	181131169.00	3	Adrenocortical_Carcinoma
OR2V1	AMP	7.3	5	181123122.00	181131169.00	3	Renal_Clear_Cell_Carcinoma
OR2V2	AMP	6.7	5	181147586.00	181159285.00	77	Adrenocortical_Carcinoma
OR2V2	AMP	7.3	5	181147586.00	181159285.00	77	Renal_Clear_Cell_Carcinoma
OR2W3	AMP	9.6	1	247895587.00	247896531.00	77	Breast_Invasive_Ductal_Carcinoma
OR2W3	HOMDEL	8.3	1	247895587.00	247896531.00	77	Diffuse_Large B-Cell_Lymphoma
OR2W3	AMP	6.8	1	247895587.00	247896531.00	77	Liver_Hepatocellular_Carcinoma
OR2W5P	AMP	9.6	1	247488093.00	247492415.00	77	Breast_Invasive_Ductal_Carcinoma
OR2W5P	HOMDEL	8.3	1	247488093.00	247492415.00	77	Diffuse_Large B-Cell_Lymphoma
OR2W5P	AMP	6.8	1	247488093.00	247492415.00	77	Liver_Hepatocellular_Carcinoma
OR2Y1	AMP	6.7	5	180739123.00	180740058.00	3	Adrenocortical_Carcinoma
OR2Y1	AMP	7.3	5	180739123.00	180740058.00	3	Renal_Clear_Cell_Carcinoma
OR4D5	HOMDEL	7.4	11	123939617.00	123940573.00	77	Testicular_Germ_Cell_Tumors
OR4F13P	AMP	6.7	15	101842119.00	101850324.00	77	Sarcoma
OR4F15	AMP	6.7	15	101812202.00	101820197.00	77	Sarcoma
OR4F16	AMP	6.7	1	685716.00	686654.00	3	Adrenocortical_Carcinoma
OR4F16	HOMDEL	8.3	1	685716.00	686654.00	3	Diffuse_Large B-Cell_Lymphoma
OR4F16	HOMDEL	7.5	1	685716.00	686654.00	3	Uveal Melanoma
OR4F21	HOMDEL	7.4	8	166086.00	167024.00	3	Bladder_Urothelial_Carcinoma
OR4F21	HOMDEL	6.3	8	166086.00	167024.00	3	Diffuse_Large B-Cell_Lymphoma
OR4F21	HOMDEL	7.6	8	166086.00	167024.00	3	Liver_Hepatocellular_Carcinoma
OR4F21	HOMDEL	6.3	8	166086.00	167024.00	3	Sarcoma
OR4F21	HOMDEL	9.1	8	166086.00	167024.00	3	Serous_Ovarian_Cancer
OR4F29	AMP	6.7	1	450740.00	451678.00	3	Adrenocortical_Carcinoma
OR4F29	HOMDEL	8.3	1	450740.00	451678.00	3	Diffuse_Large B-Cell_Lymphoma
OR4F29	HOMDEL	7.5	1	450740.00	451678.00	3	Uveal Melanoma
OR4F4	AMP	6.7	15	101922042.00	101923113.00	3	Sarcoma
OR4F5	HOMDEL	8.3	1	65419.00	71585.00	77	Diffuse_Large B-Cell_Lymphoma
OR4F5	HOMDEL	7.5	1	65419.00	71585.00	77	Uveal Melanoma
OR4F6	AMP	6.7	15	101803509.00	101806887.00	77	Sarcoma
OR6B1	AMP	7	7	144000320.00	144008793.00	77	Serous_Ovarian_Cancer
OR6B2	HOMDEL	6.7	2	240029491.00	240030429.00	3	Sarcoma
OR6B3	HOMDEL	6.7	2	240044571.00	240053521.00	3	Sarcoma
OR6F1	AMP	9.6	1	247711436.00	247716646.00	3	Breast_Invasive_Ductal_Carcinoma
OR6F1	HOMDEL	8.3	1	247711436.00	247716646.00	3	Diffuse_Large B-Cell_Lymphoma
OR6F1	AMP	6.8	1	247711436.00	247716646.00	3	Liver_Hepatocellular_Carcinoma
OR6K2	AMP	8.1	1	158699678.00	158700652.00	3	Breast_Invasive_Ductal_Carcinoma
OR6K2	AMP	16.7	1	158699678.00	158700652.00	3	Cholangiocarcinoma
OR6K2	AMP	9.5	1	158699678.00	158700652.00	3	Liver_Hepatocellular_Carcinoma
OR6K3	AMP	8.1	1	158716327.00	158720720.00	3	Breast_Invasive_Ductal_Carcinoma
OR6K3	AMP	16.7	1	158716327.00	158720720.00	3	Cholangiocarcinoma
OR6K3	AMP	9.5	1	158716327.00	158720720.00	3	Liver_Hepatocellular_Carcinoma
OR6K6	AMP	8.1	1	158754720.00	158755891.00	77	Breast_Invasive_Ductal_Carcinoma
OR6K6	AMP	16.7	1	158754720.00	158755891.00	77	Cholangiocarcinoma
OR6K6	AMP	9.5	1	158754720.00	158755891.00	77	Liver_Hepatocellular_Carcinoma
OR6M1	HOMDEL	7.4	11	123805408.00	123806349.00	3	Testicular_Germ_Cell_Tumors
OR6N1	AMP	8.1	1	158747814.00	158772195.00	3	Breast_Invasive_Ductal_Carcinoma
OR6N1	AMP	16.7	1	158747814.00	158772195.00	3	Cholangiocarcinoma
OR6N1	AMP	9.5	1	158747814.00	158772195.00	3	Liver_Hepatocellular_Carcinoma
OR6N2	AMP	8.1	1	158774222.00	158781204.00	3	Breast_Invasive_Ductal_Carcinoma
OR6N2	AMP	16.7	1	158774222.00	158781204.00	3	Cholangiocarcinoma
OR6N2	AMP	9.5	1	158774222.00	158781204.00	3	Liver_Hepatocellular_Carcinoma
OR6P1	AMP	8.1	1	158560606.00	158570580.00	3	Breast_Invasive_Ductal_Carcinoma
OR6P1	AMP	16.7	1	158560606.00	158570580.00	3	Cholangiocarcinoma
OR6P1	AMP	9.5	1	158560606.00	158570580.00	3	Liver_Hepatocellular_Carcinoma
OR6T1	HOMDEL	7.4	11	123942867.00	123943838.00	3	Testicular_Germ_Cell_Tumors
OR6V1	AMP	7.5	7	143052341.00	143053282.00	77	Serous_Ovarian_Cancer
OR6W1P	AMP	7.5	7	143062330.00	143063585.00	3	Serous_Ovarian_Cancer
OR6X1	HOMDEL	7.4	11	123753580.00	123754518.00	3	Testicular_Germ_Cell_Tumors
OR6Y1	AMP	8.1	1	158544550.00	158554405.00	3	Breast_Invasive_Ductal_Carcinoma
OR6Y1	AMP	16.7	1	158544550.00	158554405.00	3	Cholangiocarcinoma
OR6Y1	AMP	9.5	1	158544550.00	158554405.00	3	Liver_Hepatocellular_Carcinoma
OR7A10	AMP	11.2	19	14840466.00	14848922.00	3	Serous_Ovarian_Cancer
OR7A17	AMP	11.2	19	14878203.00	14886132.00	3	Serous_Ovarian_Cancer
OR7A5	AMP	11.4	19	14826241.00	14835185.00	3	Serous_Ovarian_Cancer
OR7C1	AMP	11.5	19	14789260.00	14835376.00	3	Serous_Ovarian_Cancer
OR7C2	AMP	11	19	14941489.00	14942448.00	77	Serous_Ovarian_Cancer
OR7E156P	HOMDEL	6.3	13	63742341.00	63742804.00	77	Prostate_Adenocarcinoma
OR7E2P	AMP	6.3	11	86857059.00	86857947.00	3	Serous_Ovarian_Cancer
OR7E37P	HOMDEL	8.2	13	41442770.00	41443666.00	77	Prostate_Adenocarcinoma
OR8A1	HOMDEL	7.4	11	124566660.00	124582942.00	77	Testicular_Germ_Cell_Tumors
OR8B12	HOMDEL	7.4	11	124539635.00	124545333.00	3	Testicular_Germ_Cell_Tumors
OR8B2	HOMDEL	7.4	11	124382394.00	124384499.00	3	Testicular_Germ_Cell_Tumors
OR8B3	HOMDEL	7.4	11	124395534.00	124399024.00	3	Testicular_Germ_Cell_Tumors
OR8B4	HOMDEL	7.4	11	124423942.00	124424871.00	3	Testicular_Germ_Cell_Tumors
OR8B8	HOMDEL	7.4	11	124437445.00	124445696.00	3	Testicular_Germ_Cell_Tumors
OR8D1	HOMDEL	7.4	11	124302831.00	124315099.00	3	Testicular_Germ_Cell_Tumors
OR8D2	HOMDEL	7.4	11	124319262.00	124320197.00	3	Testicular_Germ_Cell_Tumors
OR8D4	HOMDEL	7.4	11	123902167.00	123909229.00	77	Testicular_Germ_Cell_Tumors
OR8G1	HOMDEL	7.4	11	124241095.00	124254364.00	77	Testicular_Germ_Cell_Tumors
OR8G2P	HOMDEL	7.4	11	124224732.00	124225666.00	77	Testicular_Germ_Cell_Tumors
OR8G5	HOMDEL	7.4	11	124256376.00	124266224.00	77	Testicular_Germ_Cell_Tumors
OR9A2	AMP	7.5	7	143026200.00	143027132.00	3	Serous_Ovarian_Cancer
OR9A4	AMP	7	7	141916399.00	141920625.00	77	Serous_Ovarian_Cancer
ORAI2	AMP	7.7	7	102433106.00	102456825.00	77	Esophageal_Adenocarcinoma
ORC3	HOMDEL	8.3	6	87590067.00	87667453.00	77	Diffuse_Large B-Cell_Lymphoma
ORC3	HOMDEL	8.8	6	87590067.00	87667453.00	77	Prostate_Adenocarcinoma
ORC5	AMP	7.1	7	104126341.00	104208047.00	3	Esophageal_Adenocarcinoma
ORMDL3	AMP	11.7	17	39921041.00	39927601.00	3	Breast_Invasive_Ductal_Carcinoma
ORMDL3	AMP	11	17	39921041.00	39927601.00	3	Esophageal_Adenocarcinoma
ORMDL3	AMP	8.7	17	39921041.00	39927601.00	3	Stomach_Adenocarcinoma
OS9	AMP	6.7	12	57693841.00	57728342.00	77	Adrenocortical_Carcinoma
OS9	AMP	13	12	57693841.00	57728342.00	77	Glioblastoma_Multiforme
OS9	AMP	15.4	12	57693841.00	57728342.00	77	Sarcoma
OSBPL11	AMP	6.1	3	125528858.00	125595497.00	3	Cervical_Squamous_Cell_Carcinoma
OSBPL1A	AMP	7.7	18	24162045.00	24397880.00	3	Esophageal_Adenocarcinoma
OSBPL2	AMP	6.9	20	62231922.00	62296213.00	77	Colorectal_Adenocarcinoma
OSBPL2	AMP	7.5	20	62231922.00	62296213.00	77	Serous_Ovarian_Cancer
OSBPL8	AMP	6.7	12	76351797.00	76559809.00	3	Sarcoma
OSCP1	AMP	6.5	1	36415827.00	36450451.00	3	Serous_Ovarian_Cancer
OSER1	AMP	8.3	20	44195939.00	44210771.00	3	Colorectal_Adenocarcinoma
OSER1-DT	AMP	8.3	20	44210907.00	44226027.00	77	Colorectal_Adenocarcinoma
OSGIN2	AMP	10.3	8	89901849.00	89927888.00	77	Breast_Invasive_Ductal_Carcinoma
OSGIN2	AMP	7.4	8	89901849.00	89927888.00	77	Liver_Hepatocellular_Carcinoma
OSMR	AMP	8.2	5	38845858.00	38945596.00	77	Esophageal_Adenocarcinoma
OSMR	AMP	8.4	5	38845858.00	38945596.00	77	Lung
OSMR-DT	AMP	8.8	5	38682581.00	38845829.00	3	Esophageal_Adenocarcinoma
OSMR-DT	AMP	8.4	5	38682581.00	38845829.00	3	Lung
OSR2	AMP	10.8	8	98944403.00	98952104.00	77	Bladder_Urothelial_Carcinoma
OSR2	AMP	11.1	8	98944403.00	98952104.00	77	Breast_Invasive_Ductal_Carcinoma
OSR2	AMP	7.4	8	98944403.00	98952104.00	77	Liver_Hepatocellular_Carcinoma
OSTCP1	HOMDEL	6.3	6	158841117.00	158857632.00	3	Uveal Melanoma
OSTM1	HOMDEL	10.4	6	108029245.00	108165854.00	3	Diffuse_Large B-Cell_Lymphoma
OSTM1	HOMDEL	8.6	6	108029245.00	108165854.00	3	Prostate_Adenocarcinoma
OSTM1	HOMDEL	6.3	6	108029245.00	108165854.00	3	Uveal Melanoma
OSTN	AMP	14	3	191199241.00	191265615.00	77	Cervical_Squamous_Cell_Carcinoma
OSTN	AMP	17.6	3	191199241.00	191265615.00	77	Esophageal_Adenocarcinoma
OSTN	AMP	15.7	3	191199241.00	191265615.00	77	Serous_Ovarian_Cancer
OTOGL	AMP	6.3	12	80099537.00	80380880.00	77	Sarcoma
OTOL1	AMP	9.9	3	161496808.00	161503942.00	77	Cervical_Squamous_Cell_Carcinoma
OTOL1	AMP	13.2	3	161496808.00	161503942.00	77	Esophageal_Adenocarcinoma
OTOL1	AMP	11.9	3	161496808.00	161503942.00	77	Serous_Ovarian_Cancer
OTOS	HOMDEL	6.7	2	240139026.00	240144562.00	3	Sarcoma
OTUD6B	AMP	10.3	8	91070196.00	91087095.00	77	Breast_Invasive_Ductal_Carcinoma
OTUD6B	AMP	7.4	8	91070196.00	91087095.00	77	Liver_Hepatocellular_Carcinoma
OTUD6B-AS1	AMP	10.3	8	91059318.00	91070583.00	3	Breast_Invasive_Ductal_Carcinoma
OTUD6B-AS1	AMP	7.4	8	91059318.00	91070583.00	3	Liver_Hepatocellular_Carcinoma
OTUD7B	AMP	8.3	1	149937812.00	150010726.00	3	Bladder_Urothelial_Carcinoma
OTUD7B	AMP	10	1	149937812.00	150010726.00	3	Breast_Invasive_Ductal_Carcinoma
OTUD7B	AMP	8.3	1	149937812.00	150010726.00	3	Cholangiocarcinoma
OTUD7B	AMP	10.1	1	149937812.00	150010726.00	3	Liver_Hepatocellular_Carcinoma
OTULIN	AMP	8.1	5	14664664.00	14699850.00	77	Bladder_Urothelial_Carcinoma
OTULIN	AMP	10.4	5	14664664.00	14699850.00	77	Esophageal_Adenocarcinoma
OTULIN	AMP	11.5	5	14664664.00	14699850.00	77	Lung
OTULINL	AMP	8.1	5	14581792.00	14616180.00	77	Bladder_Urothelial_Carcinoma
OTULINL	AMP	10.4	5	14581792.00	14616180.00	77	Esophageal_Adenocarcinoma
OTULINL	AMP	11.5	5	14581792.00	14616180.00	77	Lung
OTX1	AMP	10.4	2	63050057.00	63057836.00	77	Diffuse_Large B-Cell_Lymphoma
OVOL3	AMP	7.9	19	36111143.00	36113711.00	77	Serous_Ovarian_Cancer
OXCT1	AMP	8.2	5	41730065.00	41870425.00	3	Esophageal_Adenocarcinoma
OXCT1	AMP	7.2	5	41730065.00	41870425.00	3	Lung
OXCT1	AMP	6.2	5	41730065.00	41870425.00	3	Stomach_Adenocarcinoma
OXCT1-AS1	AMP	7.7	5	41869927.00	41872241.00	77	Esophageal_Adenocarcinoma
OXCT1-AS1	AMP	7.2	5	41869927.00	41872241.00	77	Lung
OXCT1-AS1	AMP	6.2	5	41869927.00	41872241.00	77	Stomach_Adenocarcinoma
OXCT2	AMP	8.6	1	39769523.00	39771348.00	3	Serous_Ovarian_Cancer
OXR1	AMP	7.4	8	106270144.00	106752694.00	77	Bladder_Urothelial_Carcinoma
OXR1	AMP	7.1	8	106270144.00	106752694.00	77	Esophageal_Adenocarcinoma
OXR1	AMP	9.3	8	106270144.00	106752694.00	77	Liver_Hepatocellular_Carcinoma
OXR1	AMP	15.4	8	106270144.00	106752694.00	77	Serous_Ovarian_Cancer
OXTR	AMP	7.4	3	8750381.00	8769628.00	3	Bladder_Urothelial_Carcinoma
P2RY1	AMP	8.2	3	152835131.00	152841439.00	77	Cervical_Squamous_Cell_Carcinoma
P2RY1	AMP	10.4	3	152835131.00	152841439.00	77	Esophageal_Adenocarcinoma
P2RY1	AMP	9.1	3	152835131.00	152841439.00	77	Head_and_Neck_Squamous
P2RY11	AMP	7.2	19	10111693.00	10115372.00	77	Serous_Ovarian_Cancer
P2RY12	AMP	8.2	3	151336843.00	151384753.00	3	Cervical_Squamous_Cell_Carcinoma
P2RY12	AMP	11	3	151336843.00	151384753.00	3	Esophageal_Adenocarcinoma
P2RY12	AMP	9.1	3	151336843.00	151384753.00	3	Head_and_Neck_Squamous
P2RY13	AMP	8.2	3	151326312.00	151329549.00	3	Cervical_Squamous_Cell_Carcinoma
P2RY13	AMP	11	3	151326312.00	151329549.00	3	Esophageal_Adenocarcinoma
P2RY13	AMP	9.1	3	151326312.00	151329549.00	3	Head_and_Neck_Squamous
P2RY14	AMP	8.2	3	151212117.00	151278542.00	3	Cervical_Squamous_Cell_Carcinoma
P2RY14	AMP	11	3	151212117.00	151278542.00	3	Esophageal_Adenocarcinoma
P2RY14	AMP	9.1	3	151212117.00	151278542.00	3	Head_and_Neck_Squamous
P2RY2	AMP	8.8	11	73218281.00	73242427.00	77	Esophageal_Adenocarcinoma
P2RY2	AMP	6.8	11	73218281.00	73242427.00	77	Serous_Ovarian_Cancer
P2RY6	AMP	8.8	11	73264498.00	73305103.00	77	Esophageal_Adenocarcinoma
P2RY6	AMP	6.6	11	73264498.00	73305103.00	77	Serous_Ovarian_Cancer
P2RY8	HOMDEL	6	24	1462581.00	1537185.00	3	Esophageal_Adenocarcinoma
P3H1	AMP	6.6	1	42746335.00	42767084.00	3	Serous_Ovarian_Cancer
P3H2	AMP	15	3	189956728.00	190122437.00	3	Cervical_Squamous_Cell_Carcinoma
P3H2	AMP	19.2	3	189956728.00	190122437.00	3	Esophageal_Adenocarcinoma
P3H2	AMP	15.9	3	189956728.00	190122437.00	3	Head_and_Neck_Squamous
P3H3	AMP	6	12	6828407.00	6839847.00	77	Testicular_Germ_Cell_Tumors
P3H4	AMP	8.8	17	41801947.00	41812604.00	3	Esophageal_Adenocarcinoma
P3H4	AMP	6.8	17	41801947.00	41812604.00	3	Stomach_Adenocarcinoma
P4HA3	AMP	6.6	11	74235801.00	74311640.00	3	Esophageal_Adenocarcinoma
P4HA3	AMP	6.1	11	74235801.00	74311640.00	3	Serous_Ovarian_Cancer
P4HTM	HOMDEL	10.4	3	48989889.00	49007153.00	77	Diffuse_Large B-Cell_Lymphoma
PA2G4P4	AMP	9.9	3	156809551.00	156810732.00	3	Cervical_Squamous_Cell_Carcinoma
PA2G4P4	AMP	13.2	3	156809551.00	156810732.00	3	Esophageal_Adenocarcinoma
PA2G4P4	AMP	8.9	3	156809551.00	156810732.00	3	Head_and_Neck_Squamous
PAAF1	AMP	8.2	11	73876699.00	73931114.00	77	Esophageal_Adenocarcinoma
PAAF1	AMP	6.3	11	73876699.00	73931114.00	77	Serous_Ovarian_Cancer
PABPC1	AMP	15.4	8	100685816.00	100722809.00	3	Bladder_Urothelial_Carcinoma
PABPC1	AMP	12.7	8	100685816.00	100722809.00	3	Breast_Invasive_Ductal_Carcinoma
PABPC1	AMP	8.2	8	100685816.00	100722809.00	3	Esophageal_Adenocarcinoma
PABPC1	AMP	8.2	8	100685816.00	100722809.00	3	Liver_Hepatocellular_Carcinoma
PABPC1L	AMP	7.9	20	44910060.00	44959035.00	77	Colorectal_Adenocarcinoma
PABPC4	AMP	9.1	1	39560709.00	39576790.00	3	Serous_Ovarian_Cancer
PACC1	AMP	6.2	1	212363928.00	212414901.00	3	Breast_Invasive_Ductal_Carcinoma
PACC1	AMP	6.3	1	212363928.00	212414901.00	3	Liver_Hepatocellular_Carcinoma
PACRG	HOMDEL	6.3	6	162727132.00	163315500.00	77	Uveal Melanoma
PACRG-AS1	HOMDEL	6.3	6	163306907.00	163324530.00	3	Uveal Melanoma
PACRG-AS2	HOMDEL	6.3	6	163042557.00	163054161.00	3	Uveal Melanoma
PAF1	AMP	9.3	19	39385629.00	39391154.00	3	Serous_Ovarian_Cancer
